,interest,sp_index,unemp_rate,gdp,inflation,rent_index
1989-10-01,8.84,346.28200000000004,5.3,5747.237,125.4,134.7
1989-10-08,,355.654,,,,
1989-10-15,,352.992,,,,
1989-10-22,,344.012,,,,
1989-10-29,,340.804,,,,
1989-11-05,8.55,338.546,5.4,,125.9,135.2
1989-11-12,,336.248,,,,
1989-11-19,,340.054,,,,
1989-11-26,,341.20500000000004,,,,
1989-12-03,8.45,346.32,5.4,,126.3,135.5
1989-12-10,,349.164,,,,
1989-12-17,,350.822,,,,
1989-12-24,,344.238,,,,
1989-12-31,,349.9225,,,,
1990-01-07,8.23,356.58,5.4,5872.701,127.5,135.8
1990-01-14,,347.836,,,,
1990-01-21,,338.498,,,,
1990-01-28,,328.826,,,,
1990-02-04,8.24,327.394,5.3,,128.0,136.0
1990-02-11,,332.36800000000005,,,,
1990-02-18,,332.144,,,,
1990-02-25,,326.3775,,,,
1990-03-04,8.28,331.82,5.2,,128.6,136.5
1990-03-11,,337.364,,,,
1990-03-18,,338.304,,,,
1990-03-25,,339.55,,,,
1990-04-01,8.26,340.372,5.4,5960.028,128.9,137.0
1990-04-08,,340.848,,,,
1990-04-15,,342.425,,,,
1990-04-22,,340.66999999999996,,,,
1990-04-29,,331.094,,,,
1990-05-06,8.18,334.298,5.4,,129.1,137.3
1990-05-13,,344.244,,,,
1990-05-20,,354.428,,,,
1990-05-27,,357.742,,,,
1990-06-03,8.29,361.475,5.2,,129.9,137.9
1990-06-10,,364.17199999999997,,,,
1990-06-17,,363.71799999999996,,,,
1990-06-24,,358.07000000000005,,,,
1990-07-01,8.15,355.032,5.5,6015.116,130.5,138.7
1990-07-08,,358.45000000000005,,,,
1990-07-15,,361.998,,,,
1990-07-22,,365.524,,,,
1990-07-29,,355.508,,,,
1990-08-05,8.13,352.712,5.7,,131.6,139.4
1990-08-12,,336.614,,,,
1990-08-19,,335.702,,,,
1990-08-26,,317.098,,,,
1990-09-02,8.2,321.648,5.9,,132.5,140.0
1990-09-09,,322.835,,,,
1990-09-16,,320.13800000000003,,,,
1990-09-23,,315.154,,,,
1990-09-30,,304.986,,,,
1990-10-07,8.11,313.148,5.9,6004.733,133.4,140.5
1990-10-14,,302.892,,,,
1990-10-21,,303.826,,,,
1990-10-28,,310.91999999999996,,,,
1990-11-04,7.81,305.762,6.2,,133.7,140.7
1990-11-11,,310.714,,,,
1990-11-18,,318.338,,,,
1990-11-25,,316.445,,,,
1990-12-02,7.31,318.24,6.3,,134.2,141.1
1990-12-09,,327.438,,,,
1990-12-16,,328.33599999999996,,,,
1990-12-23,,329.628,,,,
1990-12-30,,329.44,,,,
1991-01-06,6.91,324.895,6.4,6035.178,134.7,141.2
1991-01-13,,314.318,,,,
1991-01-20,,320.51800000000003,,,,
1991-01-27,,332.08599999999996,,,,
1991-02-03,6.25,339.952,6.6,,134.8,141.5
1991-02-10,,354.70799999999997,,,,
1991-02-17,,367.276,,,,
1991-02-24,,366.2875,,,,
1991-03-03,6.12,367.07,6.8,,134.8,142.0
1991-03-10,,374.616,,,,
1991-03-17,,372.92999999999995,,,,
1991-03-24,,368.136,,,,
1991-03-31,,374.175,,,,
1991-04-07,5.91,376.974,6.7,6126.862,135.1,142.5
1991-04-14,,376.68,,,,
1991-04-21,,386.384,,,,
1991-04-28,,380.748,,,,
1991-05-05,5.78,378.124,6.9,,135.6,142.8
1991-05-12,,378.98,,,,
1991-05-19,,372.306,,,,
1991-05-26,,375.256,,,,
1991-06-02,5.9,385.38,6.9,,136.0,143.0
1991-06-09,,384.79,,,,
1991-06-16,,379.238,,,,
1991-06-23,,377.396,,,,
1991-06-30,,371.748,,,,
1991-07-07,5.82,375.7,6.8,6205.937,136.2,143.7
1991-07-14,,377.402,,,,
1991-07-21,,382.94,,,,
1991-07-28,,380.566,,,,
1991-08-04,5.66,386.39,6.9,,136.6,143.7
1991-08-11,,388.536,,,,
1991-08-18,,388.48999999999995,,,,
1991-08-25,,386.398,,,,
1991-09-01,5.45,395.09000000000003,6.9,,137.0,144.6
1991-09-08,,390.09000000000003,,,,
1991-09-15,,385.83,,,,
1991-09-22,,386.74,,,,
1991-09-29,,386.58000000000004,,,,
1991-10-06,5.21,386.206,7.0,6264.54,137.2,144.6
1991-10-13,,379.794,,,,
1991-10-20,,390.94,,,,
1991-10-27,,387.012,,,,
1991-11-03,4.81,391.548,7.0,,137.8,145.0
1991-11-10,,391.114,,,,
1991-11-17,,393.408,,,,
1991-11-24,,379.878,,,,
1991-12-01,4.43,376.2675,7.3,,138.2,145.2
1991-12-08,,379.784,,,,
1991-12-15,,379.976,,,,
1991-12-22,,384.048,,,,
1991-12-29,,401.86249999999995,,,,
1992-01-05,4.03,417.2075,7.3,6363.102,138.3,145.4
1992-01-12,,417.23400000000004,,,,
1992-01-19,,418.524,,,,
1992-01-26,,415.514,,,,
1992-02-02,4.06,412.142,7.4,,138.6,145.6
1992-02-09,,412.42600000000004,,,,
1992-02-16,,414.166,,,,
1992-02-23,,410.25,,,,
1992-03-01,3.98,412.92600000000004,7.4,,139.1,146.4
1992-03-08,,409.116,,,,
1992-03-15,,405.17199999999997,,,,
1992-03-22,,409.244,,,,
1992-03-29,,407.534,,,,
1992-04-05,3.73,402.594,7.4,6470.763,139.4,146.2
1992-04-12,,400.616,,,,
1992-04-19,,412.7,,,,
1992-04-26,,410.16999999999996,,,,
1992-05-03,3.82,411.412,7.6,,139.7,146.3
1992-05-10,,416.488,,,,
1992-05-17,,414.892,,,,
1992-05-24,,414.238,,,,
1992-05-31,,413.9175,,,,
1992-06-07,3.76,414.42600000000004,7.8,,140.1,146.6
1992-06-14,,409.896,,,,
1992-06-21,,405.1,,,,
1992-06-28,,403.568,,,,
1992-07-05,3.25,410.4325,7.7,6566.641,140.5,147.0
1992-07-12,,412.42600000000004,,,,
1992-07-19,,416.562,,,,
1992-07-26,,412.424,,,,
1992-08-02,3.3,419.884,7.6,,140.8,147.0
1992-08-09,,422.22200000000004,,,,
1992-08-16,,418.74799999999993,,,,
1992-08-23,,418.674,,,,
1992-08-30,,412.842,,,,
1992-09-06,3.22,416.628,7.6,,141.1,147.2
1992-09-13,,417.5825,,,,
1992-09-20,,421.564,,,,
1992-09-27,,417.908,,,,
1992-10-04,3.1,415.596,7.3,6680.803,141.7,148.0
1992-10-11,,405.882,,,,
1992-10-18,,409.488,,,,
1992-10-25,,415.026,,,,
1992-11-01,3.09,419.264,7.4,,142.1,148.6
1992-11-08,,419.14,,,,
1992-11-15,,420.942,,,,
1992-11-22,,422.61199999999997,,,,
1992-11-29,,428.015,,,,
1992-12-06,2.92,430.79799999999994,7.4,,142.3,148.6
1992-12-13,,435.264,,,,
1992-12-20,,434.72799999999995,,,,
1992-12-27,,439.9525,,,,
1993-01-03,3.02,437.91499999999996,7.3,6729.459,142.8,148.9
1993-01-10,,432.804,,,,
1993-01-17,,433.622,,,,
1993-01-24,,435.38800000000003,,,,
1993-01-31,,439.10200000000003,,,,
1993-02-07,3.03,446.154,7.1,,143.1,149.1
1993-02-14,,446.33000000000004,,,,
1993-02-21,,433.3325,,,,
1993-02-28,,439.326,,,,
1993-03-07,3.07,446.524,7.0,,143.3,149.1
1993-03-14,,453.79799999999994,,,,
1993-03-21,,450.63599999999997,,,,
1993-03-28,,448.87399999999997,,,,
1993-04-04,2.96,449.21999999999997,7.1,6808.939,143.8,149.7
1993-04-11,,442.005,,,,
1993-04-18,,448.718,,,,
1993-04-25,,442.53599999999994,,,,
1993-05-02,3.0,437.73,7.1,,144.2,149.9
1993-05-09,,443.32,,,,
1993-05-16,,442.15,,,,
1993-05-23,,444.938,,,,
1993-05-30,,450.578,,,,
1993-06-06,3.04,452.5575,7.0,,144.3,150.3
1993-06-13,,446.16399999999993,,,,
1993-06-20,,446.726,,,,
1993-06-27,,445.912,,,,
1993-07-04,3.06,449.58599999999996,6.9,6882.098,144.5,150.4
1993-07-11,,445.2575,,,,
1993-07-18,,448.424,,,,
1993-07-25,,446.42600000000004,,,,
1993-08-01,3.03,448.578,6.8,,144.8,150.8
1993-08-08,,448.954,,,,
1993-08-15,,449.946,,,,
1993-08-22,,454.828,,,,
1993-08-29,,459.342,,,,
1993-09-05,3.09,462.25,6.7,,145.0,151.0
1993-09-12,,458.59749999999997,,,,
1993-09-19,,460.36400000000003,,,,
1993-09-26,,455.91400000000004,,,,
1993-10-03,2.99,460.73199999999997,6.8,7013.738,145.6,151.4
1993-10-10,,460.554,,,,
1993-10-17,,463.96400000000006,,,,
1993-10-24,,465.872,,,,
1993-10-31,,465.73400000000004,,,,
1993-11-07,3.02,463.524,6.6,,146.0,151.6
1993-11-14,,462.45799999999997,,,,
1993-11-21,,464.304,,,,
1993-11-28,,461.395,,,,
1993-12-05,2.96,462.716,6.5,,146.3,151.9
1993-12-12,,465.51800000000003,,,,
1993-12-19,,464.06399999999996,,,,
1993-12-26,,466.4625,,,,
1994-01-02,3.05,469.43,6.6,7115.652,146.3,152.2
1994-01-09,,467.38,,,,
1994-01-16,,474.18999999999994,,,,
1994-01-23,,474.31000000000006,,,,
1994-01-30,,474.36800000000005,,,,
1994-02-06,3.25,478.75,6.6,,146.7,152.8
1994-02-13,,470.938,,,,
1994-02-20,,470.71400000000006,,,,
1994-02-27,,468.12,,,,
1994-03-06,3.34,464.828,6.5,,147.1,153.2
1994-03-13,,466.038,,,,
1994-03-20,,469.15599999999995,,,,
1994-03-27,,466.162,,,,
1994-04-03,3.56,450.95,6.4,7246.931,147.2,153.3
1994-04-10,,446.648,,,,
1994-04-17,,447.25200000000007,,,,
1994-04-24,,444.66400000000004,,,,
1994-05-01,4.01,451.14750000000004,6.1,,147.5,153.3
1994-05-08,,451.39399999999995,,,,
1994-05-15,,443.54200000000003,,,,
1994-05-22,,451.78999999999996,,,,
1994-05-29,,455.74799999999993,,,,
1994-06-05,4.25,457.97749999999996,6.1,,147.9,153.4
1994-06-12,,458.13599999999997,,,,
1994-06-19,,460.492,,,,
1994-06-26,,450.468,,,,
1994-07-03,4.26,446.296,6.1,7331.075,148.4,153.9
1994-07-10,,447.6075,,,,
1994-07-17,,450.462,,,,
1994-07-24,,453.28000000000003,,,,
1994-07-31,,454.534,,,,
1994-08-07,4.47,459.70199999999994,6.0,,149.0,154.5
1994-08-14,,459.38800000000003,,,,
1994-08-21,,463.65200000000004,,,,
1994-08-28,,467.54799999999994,,,,
1994-09-04,4.73,474.062,5.9,,149.3,155.0
1994-09-11,,471.03499999999997,,,,
1994-09-18,,469.704,,,,
1994-09-25,,463.322,,,,
1994-10-02,4.76,462.52799999999996,5.8,7455.288,149.4,155.2
1994-10-09,,455.462,,,,
1994-10-16,,465.434,,,,
1994-10-23,,467.72799999999995,,,,
1994-10-30,,464.91999999999996,,,,
1994-11-06,5.29,467.492,5.6,,149.8,155.6
1994-11-13,,464.168,,,,
1994-11-20,,464.34,,,,
1994-11-27,,452.65250000000003,,,,
1994-12-04,5.45,453.04800000000006,5.5,,150.1,155.7
1994-12-11,,450.014,,,,
1994-12-18,,453.746,,,,
1994-12-25,,458.82399999999996,,,,
1995-01-01,5.53,460.94,5.6,7522.289,150.5,156.1
1995-01-08,,460.21,,,,
1995-01-15,,462.35600000000005,,,,
1995-01-22,,468.17600000000004,,,,
1995-01-29,,467.564,,,,
1995-02-05,5.92,472.15,5.4,,150.9,156.4
1995-02-12,,480.95799999999997,,,,
1995-02-19,,483.18600000000004,,,,
1995-02-26,,485.7075,,,,
1995-03-05,5.98,485.48,5.4,,151.2,156.7
1995-03-12,,484.724,,,,
1995-03-19,,493.15,,,,
1995-03-26,,496.762,,,,
1995-04-02,6.05,502.63,5.8,7580.997,151.8,157.0
1995-04-09,,505.032,,,,
1995-04-16,,507.235,,,,
1995-04-23,,506.03999999999996,,,,
1995-04-30,,513.182,,,,
1995-05-07,6.01,518.052,5.6,,152.1,157.2
1995-05-14,,524.36,,,,
1995-05-21,,524.354,,,,
1995-05-28,,526.618,,,,
1995-06-04,6.0,530.745,5.6,,152.4,157.5
1995-06-11,,532.914,,,,
1995-06-18,,536.0699999999999,,,,
1995-06-25,,546.992,,,,
1995-07-02,5.85,543.982,5.7,7683.125,152.6,157.9
1995-07-09,,551.1775,,,,
1995-07-16,,558.75,,,,
1995-07-23,,555.864,,,,
1995-07-30,,561.4979999999999,,,,
1995-08-06,5.74,559.638,5.7,,152.9,158.2
1995-08-13,,558.538,,,,
1995-08-20,,559.306,,,,
1995-08-27,,558.466,,,,
1995-09-03,5.8,561.138,5.6,,153.1,158.5
1995-09-10,,570.5775,,,,
1995-09-17,,579.23,,,,
1995-09-24,,583.6940000000001,,,,
1995-10-01,5.76,582.908,5.5,7772.586,153.5,158.9
1995-10-08,,582.13,,,,
1995-10-15,,580.5899999999999,,,,
1995-10-22,,587.072,,,,
1995-10-29,,582.098,,,,
1995-11-05,5.8,585.8520000000001,5.6,,153.7,159.3
1995-11-12,,590.494,,,,
1995-11-19,,594.592,,,,
1995-11-26,,598.865,,,,
1995-12-03,5.6,605.552,5.6,,153.9,159.6
1995-12-10,,617.0379999999999,,,,
1995-12-17,,618.65,,,,
1995-12-24,,609.426,,,,
1995-12-31,,614.72,,,,
1996-01-07,5.56,619.115,5.6,7868.468,154.7,160.0
1996-01-14,,606.1780000000001,,,,
1996-01-21,,606.94,,,,
1996-01-28,,616.96,,,,
1996-02-04,5.22,632.938,5.5,,155.0,160.4
1996-02-11,,650.0260000000001,,,,
1996-02-18,,655.368,,,,
1996-02-25,,651.6725,,,,
1996-03-03,5.31,645.45,5.5,,155.5,160.6
1996-03-10,,649.15,,,,
1996-03-17,,639.592,,,,
1996-03-24,,650.826,,,,
1996-03-31,,649.272,,,,
1996-04-07,5.22,655.1825,5.6,8032.84,156.1,160.9
1996-04-14,,637.5640000000001,,,,
1996-04-21,,643.556,,,,
1996-04-28,,651.1940000000001,,,,
1996-05-05,5.24,649.5840000000001,5.6,,156.4,161.2
1996-05-12,,644.274,,,,
1996-05-19,,665.258,,,,
1996-05-26,,675.768,,,,
1996-06-02,5.27,670.245,5.3,,156.7,161.7
1996-06-09,,673.004,,,,
1996-06-16,,669.188,,,,
1996-06-23,,663.624,,,,
1996-06-30,,668.1800000000001,,,,
1996-07-07,5.4,669.8325,5.5,8131.408,157.0,162.2
1996-07-14,,651.042,,,,
1996-07-21,,634.906,,,,
1996-07-28,,630.872,,,,
1996-08-04,5.22,643.726,5.1,,157.2,162.5
1996-08-11,,662.292,,,,
1996-08-18,,663.1020000000001,,,,
1996-08-25,,667.01,,,,
1996-09-01,5.3,660.896,5.2,,157.7,162.9
1996-09-08,,653.8625,,,,
1996-09-15,,669.308,,,,
1996-09-22,,683.684,,,,
1996-09-29,,685.994,,,,
1996-10-06,5.24,692.928,5.2,8259.771,158.2,163.3
1996-10-13,,699.198,,,,
1996-10-20,,705.6659999999999,,,,
1996-10-27,,705.38,,,,
1996-11-03,5.31,701.74,5.4,,158.7,163.7
1996-11-10,,720.7860000000001,,,,
1996-11-17,,733.212,,,,
1996-11-24,,742.922,,,,
1996-12-01,5.29,756.2525,5.4,,159.1,164.0
1996-12-08,,746.784,,,,
1996-12-15,,739.21,,,,
1996-12-22,,734.638,,,,
1996-12-29,,752.64,,,,
1997-01-05,5.25,744.9075,5.3,8362.655,159.4,164.4
1997-01-12,,752.728,,,,
1997-01-19,,768.298,,,,
1997-01-26,,778.746,,,,
1997-02-02,5.19,774.574,5.2,,159.7,164.8
1997-02-09,,784.796,,,,
1997-02-16,,799.618,,,,
1997-02-23,,808.3375,,,,
1997-03-02,5.39,802.79,5.2,,159.8,165.1
1997-03-09,,798.356,,,,
1997-03-16,,802.396,,,,
1997-03-23,,787.578,,,,
1997-03-30,,786.085,,,,
1997-04-06,5.51,755.018,5.1,8518.825,159.9,165.5
1997-04-13,,756.9680000000001,,,,
1997-04-20,,758.018,,,,
1997-04-27,,769.034,,,,
1997-05-04,5.5,795.97,4.9,,159.9,165.9
1997-05-11,,823.732,,,,
1997-05-18,,835.692,,,,
1997-05-25,,839.394,,,,
1997-06-01,5.56,847.32,5.0,,160.2,166.4
1997-06-08,,846.6780000000001,,,,
1997-06-15,,874.9,,,,
1997-06-22,,894.814,,,,
1997-06-29,,886.9860000000001,,,,
1997-07-06,5.52,899.28,4.9,8662.823,160.4,166.8
1997-07-13,,913.79,,,,
1997-07-20,,925.528,,,,
1997-07-27,,932.5139999999999,,,,
1997-08-03,5.54,946.492,4.8,,160.8,167.3
1997-08-10,,949.5440000000001,,,,
1997-08-17,,922.226,,,,
1997-08-24,,925.29,,,,
1997-08-31,,910.0040000000001,,,,
1997-09-07,5.54,928.84,4.9,,161.2,167.8
1997-09-14,,924.07,,,,
1997-09-21,,941.242,,,,
1997-09-28,,946.994,,,,
1997-10-05,5.5,956.3040000000001,4.7,8765.907,161.5,168.2
1997-10-12,,973.45,,,,
1997-10-19,,960.698,,,,
1997-10-26,,957.742,,,,
1997-11-02,5.52,907.26,4.6,,161.7,168.7
1997-11-09,,937.61,,,,
1997-11-16,,919.176,,,,
1997-11-23,,950.2180000000001,,,,
1997-11-30,,951.1324999999999,,,,
1997-12-07,5.5,976.024,4.7,,161.8,169.1
1997-12-14,,967.2540000000001,,,,
1997-12-21,,959.8100000000001,,,,
1997-12-28,,940.4975000000001,,,,
1998-01-04,5.56,967.415,4.6,8866.48,162.0,169.5
1998-01-11,,958.278,,,,
1998-01-18,,952.302,,,,
1998-01-25,,967.51,,,,
1998-02-01,5.51,973.8399999999999,4.6,,162.0,169.9
1998-02-08,,1006.034,,,,
1998-02-15,,1018.798,,,,
1998-02-22,,1029.3325,,,,
1998-03-01,5.49,1041.922,4.7,,162.0,170.3
1998-03-08,,1047.558,,,,
1998-03-15,,1064.712,,,,
1998-03-22,,1086.828,,,,
1998-03-29,,1099.874,,,,
1998-04-05,5.45,1109.232,4.3,8969.699,162.2,170.7
1998-04-12,,1110.81,,,,
1998-04-19,,1115.1299999999999,,,,
1998-04-26,,1121.6680000000001,,,,
1998-05-03,5.49,1099.806,4.4,,162.6,171.1
1998-05-10,,1109.154,,,,
1998-05-17,,1113.4779999999998,,,,
1998-05-24,,1111.902,,,,
1998-05-31,,1093.6675,,,,
1998-06-07,5.56,1095.124,4.5,,162.8,171.7
1998-06-14,,1107.966,,,,
1998-06-21,,1095.7459999999999,,,,
1998-06-28,,1123.612,,,,
1998-07-05,5.54,1141.8274999999999,4.5,9121.097,163.2,172.2
1998-07-12,,1160.252,,,,
1998-07-19,,1177.664,,,,
1998-07-26,,1158.7599999999998,,,,
1998-08-02,5.55,1133.268,4.5,,163.4,172.8
1998-08-09,,1089.014,,,,
1998-08-16,,1074.8,,,,
1998-08-23,,1091.154,,,,
1998-08-30,,1066.982,,,,
1998-09-06,5.51,979.632,4.6,,163.5,173.4
1998-09-13,,1004.7275,,,,
1998-09-20,,1030.368,,,,
1998-09-27,,1041.416,,,,
1998-10-04,5.07,1020.742,4.5,9293.991,163.9,173.9
1998-10-11,,977.5319999999999,,,,
1998-10-18,,1020.39,,,,
1998-10-25,,1069.078,,,,
1998-11-01,4.83,1078.0700000000002,4.4,,164.1,174.5
1998-11-08,,1123.194,,,,
1998-11-15,,1124.568,,,,
1998-11-22,,1147.166,,,,
1998-11-29,,1187.6,,,,
1998-12-06,4.68,1167.408,4.4,,164.4,174.9
1998-12-13,,1176.81,,,,
1998-12-20,,1166.7959999999998,,,,
1998-12-27,,1215.3049999999998,,,,
1999-01-03,4.63,1232.115,4.3,9411.682,164.7,175.3
1999-01-10,,1258.008,,,,
1999-01-17,,1238.648,,,,
1999-01-24,,1242.2425,,,,
1999-01-31,,1254.894,,,,
1999-02-07,4.76,1258.99,4.4,,164.7,175.6
1999-02-14,,1233.526,,,,
1999-02-21,,1235.6,,,,
1999-02-28,,1256.016,,,,
1999-03-07,4.81,1242.294,4.2,,164.8,176.0
1999-03-14,,1288.336,,,,
1999-03-21,,1305.46,,,,
1999-03-28,,1280.106,,,,
1999-04-04,4.74,1297.7525,4.3,9526.21,165.9,176.4
1999-04-11,,1331.646,,,,
1999-04-18,,1335.752,,,,
1999-04-25,,1329.4879999999998,,,,
1999-05-02,4.74,1350.352,4.2,,166.0,176.7
1999-05-09,,1342.1979999999999,,,,
1999-05-16,,1353.0539999999999,,,,
1999-05-23,,1337.232,,,,
1999-05-30,,1295.8120000000001,,,,
1999-06-06,4.76,1304.09,4.3,,166.0,177.1
1999-06-13,,1313.3899999999999,,,,
1999-06-20,,1321.662,,,,
1999-06-27,,1329.806,,,,
1999-07-04,4.99,1365.538,4.3,9686.626,166.7,177.5
1999-07-11,,1395.42,,,,
1999-07-18,,1403.846,,,,
1999-07-25,,1376.3899999999999,,,,
1999-08-01,5.07,1349.15,4.2,,167.1,177.9
1999-08-08,,1313.9119999999998,,,,
1999-08-15,,1301.4,,,,
1999-08-22,,1333.5939999999998,,,,
1999-08-29,,1363.158,,,,
1999-09-05,5.22,1330.3700000000001,4.2,,167.8,178.4
1999-09-12,,1348.48,,,,
1999-09-19,,1330.458,,,,
1999-09-26,,1302.2779999999998,,,,
1999-10-03,5.2,1279.8799999999999,4.1,9900.169,168.1,178.8
1999-10-10,,1317.002,,,,
1999-10-17,,1292.926,,,,
1999-10-24,,1278.028,,,,
1999-10-31,,1315.5240000000001,,,,
1999-11-07,5.42,1357.932,4.1,,168.4,179.8
1999-11-14,,1378.654,,,,
1999-11-21,,1414.422,,,,
1999-11-28,,1414.82,,,,
1999-12-05,5.3,1407.3600000000001,4.0,,168.8,180.3
1999-12-12,,1412.306,,,,
1999-12-19,,1414.304,,,,
1999-12-26,,1436.4975,,,,
2000-01-02,5.45,1462.3880000000001,4.0,10002.179,169.3,181.1
2000-01-09,,1420.334,,,,
2000-01-16,,1448.648,,,,
2000-01-23,,1449.4925,,,,
2000-01-30,,1394.874,,,,
2000-02-06,5.73,1412.44,4.1,,170.0,181.5
2000-02-13,,1416.322,,,,
2000-02-20,,1382.8020000000001,,,,
2000-02-27,,1349.9125,,,,
2000-03-05,5.85,1376.9180000000001,4.0,,171.0,182.0
2000-03-12,,1382.072,,,,
2000-03-19,,1411.5720000000001,,,,
2000-03-26,,1501.19,,,,
2000-04-02,6.02,1505.322,3.8,10247.72,170.9,182.3
2000-04-09,,1501.152,,,,
2000-04-16,,1453.858,,,,
2000-04-23,,1426.2649999999999,,,,
2000-04-30,,1457.1280000000002,,,,
2000-05-07,6.27,1434.368,4.0,,171.2,182.7
2000-05-14,,1409.626,,,,
2000-05-21,,1442.072,,,,
2000-05-28,,1386.634,,,,
2000-06-04,6.53,1442.28,4.0,,172.2,183.2
2000-06-11,,1463.09,,,,
2000-06-18,,1465.834,,,,
2000-06-25,,1466.9479999999999,,,,
2000-07-02,6.54,1451.534,4.0,10318.165,172.7,183.9
2000-07-09,,1462.835,,,,
2000-07-16,,1491.048,,,,
2000-07-23,,1492.3899999999999,,,,
2000-07-30,,1452.1380000000001,,,,
2000-08-06,6.5,1444.624,4.1,,172.7,184.6
2000-08-13,,1473.416,,,,
2000-08-20,,1488.726,,,,
2000-08-27,,1503.6680000000001,,,,
2000-09-03,6.52,1512.994,3.9,,173.6,185.3
2000-09-10,,1499.085,,,,
2000-09-17,,1480.568,,,,
2000-09-24,,1450.7040000000002,,,,
2000-10-01,6.51,1437.522,3.9,10435.744,173.9,186.1
2000-10-08,,1428.456,,,,
2000-10-15,,1371.518,,,,
2000-10-22,,1370.482,,,,
2000-10-29,,1380.566,,,,
2000-11-05,6.51,1420.858,3.9,,174.2,186.8
2000-11-12,,1407.892,,,,
2000-11-19,,1372.812,,,,
2000-11-26,,1338.5249999999999,,,,
2000-12-03,6.4,1331.4299999999998,3.9,,174.6,187.6
2000-12-10,,1353.282,,,,
2000-12-17,,1352.89,,,,
2000-12-24,,1294.782,,,,
2000-12-31,,1324.6525000000001,,,,
2001-01-07,5.98,1315.6299999999999,4.2,10470.231,175.6,188.2
2001-01-14,,1311.014,,,,
2001-01-21,,1336.6575,,,,
2001-01-28,,1356.0120000000002,,,,
2001-02-04,5.49,1365.3700000000001,4.2,,176.0,188.9
2001-02-11,,1338.95,,,,
2001-02-18,,1318.634,,,,
2001-02-25,,1258.2224999999999,,,,
2001-03-04,5.31,1248.188,4.3,,176.1,189.6
2001-03-11,,1251.0520000000001,,,,
2001-03-18,,1173.724,,,,
2001-03-25,,1138.596,,,,
2001-04-01,4.8,1159.286,4.4,10599.0,176.4,190.2
2001-04-08,,1127.09,,,,
2001-04-15,,1163.8400000000001,,,,
2001-04-22,,1221.266,,,,
2001-04-29,,1230.03,,,,
2001-05-06,4.21,1259.7040000000002,4.3,,177.3,191.0
2001-05-13,,1256.22,,,,
2001-05-20,,1272.76,,,,
2001-05-27,,1296.464,,,,
2001-06-03,3.97,1258.125,4.5,,177.7,191.6
2001-06-10,,1272.526,,,,
2001-06-17,,1237.214,,,,
2001-06-24,,1221.308,,,,
2001-07-01,3.77,1219.41,4.6,10598.02,177.4,192.3
2001-07-08,,1220.2475,,,,
